text,label,label_raw,source_dataset,emoji_flag
رجعولي عرض بيكس 😡😡,1,1.0,dataset_3,0
ردو علينا في خاص الله يهديكم,0,-1.0,dataset_1,0
🌹🌹🙏🙏🌹🌹,2,1.0,dataset_1,0
👏❤️❤️ .dz,2,1.0,augmented,0
جيزي خير من موبيليس الانترنت طيارة بصح غير بوضع طروا جي الكاتجي مكانش عندنا وش هو الحل,1,0.0,dataset_1,0
rak 9dim f staoueli darouha ch7al .. 3ndha wa7ed 6 mois la 4G++,0,0.0,dataset_3,0
ربي جيبلكم الشاء العاجل العالم راه اقل شي 40 ملغا فالخلا انتنت غير محدودة ب 40 دولار يعني ماشي السوق السوذاء تخلص بالصرف تاع البونكة موبيليس ماتصلح لوالو تحيا سويتش,1,1.0,dataset_3,0
راحتلي لانتارنات و الهدرة,1,1.0,dataset_3,0
سرفيس مليح  برافو,2,2.0,augmented,0
💪💪😁😁,2,2.0,dataset_3,0
Site merahch yemchii😭😭,1,0.0,dataset_1,0
معناها نبقاو ميتين. واش الفايدة كي يكون في ريزو 4g+فقط. <br>موبيليس هذي تحب تلعب بالاعصاب تع الشعب.,1,1.0,dataset_3,0
خدمة مليحة بزاف ❤️,2,2.0,augmented,0
واش راه يقول فهموني ربي يحفضكم..حاس بيه يخلط,0,0.0,dataset_3,0
سلاممكن التوضيح أكثر من فضلكم حتى نسطيع افادتكم شكراً,1,0.0,dataset_1,0
سرقة كبيرة. ماننصحكمش ديروها,0,1.0,dataset_2,0
واش رك تقول يرحم والديك والله مفهمت شي 🥴,0,0.0,dataset_3,0
ooredoo yooz mlih ymado 4G w 50 ymado 4G mn,2,2.0,augmented,0
المشكلة ليست في العروض ولاكن في سرعة تدفق الانترنت,1,1.0,dataset_3,0
wallah hh,1,0.0,dataset_1,0
عرض سما موبيلس شكرا على الخدمة,2,2.0,augmented,0
فليكسيت ڨبيل عشرلاف ديتوهملي ما فهمتش علاه هادي المرة التانية الي تدولي الدراهم فيها,0,1.0,dataset_2,0
واش راك والله شكرا,2,1.0,augmented,0
صفحة جزائرية خاصة بعشاق الميكانيك ادعمنا ب abonnée ❤like❤partage فضلا وليس آمراا,1,0.0,dataset_1,0
ليميتاسيو حتى تصرف 1024mb فل يوم باش يديروها راهي درك 3 سمانات وهي هاكدا,1,1.0,dataset_3,0
برافو عليكم 👍 استمروا هكذا,2,2.0,augmented,1
مليح بزاف ✅ نوصي بيه,2,2.0,augmented,1
اشحال realmi 7pro,0,0.0,dataset_3,0
We3lach redje3to cnx 1200da 😅😅 direct bla mat9olo même pas,1,0.0,dataset_1,-1
راك خسرتها يا خويا غير تخرط و تخلط بزاف,0,0.0,dataset_3,0
.boug_mohamed 15 jours🤦‍♀️🤦‍♀️,1,0.0,dataset_1,0
نهار تعادلو كونكسيون يا سراقين,1,0.0,dataset_1,0
Stp.انا راحتلي تبحرتلي لابيس تاعي ..وحابه نعاود نرجعها..والفاتوره تاني تبحرتلي..قولولي كي ندير باش نردها ..محتاجتها ضروري..,1,0.0,dataset_1,0
Marahiche stable,1,1.0,dataset_3,0
شدتلي أسبوع وكملت,1,1.0,dataset_3,0
مشاتلي ليوم 33 دونلود و 25 ابلود,2,2.0,dataset_3,0
لاڨولد مازلت نفليكسي 1500 يعطوني 40 gb و 300 هدرة مع كاع ليريزو و اوريدو باطل في 30 يوم <br>كاش ما زادو جديد و لا والو ؟,0,0.0,dataset_3,0
ممكن تطبيق الاسطورة بدون إعلانات من فضلك وشكرا,0,0.0,dataset_3,0
.تاكلو في دراهمنا على لاندية الفاشلة,0,1.0,dataset_2,0
كونكسيو تقييل,0,-1.0,dataset_1,0
احسن عرض هوساهلة بوكس راني نمشي بيها حسن عرض فجيڨة,2,2.0,dataset_3,0
السلام عليكم ..أظن أننا زبائن عندكم منذ اعوام لكن لا أدري ما هته المعاملة التي تعاملون بها زبائنكم .. البارحة وصلني ميساج بلي راح تغلقولي الخط اذا لم اتوجه الى نقطة بيه لتأكيد معلوات الخاصة بي علاش المنكر هذا ترونسبور مكنش كيفاش راح نديبلاصي انا ضرك و بالزيادة نهار لول شريتها من لاجونس جيزي و اذا على 4 g احكموها عندكم ماعندي ماندير بيها .. من بكري كونكسيو رديتوها مهيش مليحة و ريزو عيان .ليكن في علمكم انو بمجرد انكم تقفلولي الخط راح نبدل الخدمة و نخلي جيزي . و راني عيطت لسارفيس كليو ما جاوبوش و بعثت ميساج لصفحة فايسبوك و ما جاوبتوش و بعثتلكم ايمايل و ما جاوبتوش بمعنى انو خان الوقت لي يخليكم لواحد و يبدل الوجهة الى متعامل آخر .,0,-1.0,dataset_1,0
برافو عليكم ❤️ استمروا هكذا,2,1.0,augmented,0
.bylk 😂 wservice makach !,1,0.0,dataset_1,-1
بصح وعلاش مركمش تريبونديو على الخاص تبعت ميساج يقولولك أبعت العنوان و الإسم إلى آخره ومنبعد لا حيات لمن تنادي ميعاودوش يشوفو و ميصلحوش الضعف الكارثي لي راه صاري فالريزو و cnx لينتا تستمر هذي الوضعية راني 10 أيام بلا cnx,0,-1.0,dataset_1,0
تقدر تخدم بشريحة ساهلة بوكس مباشرة فالهاتف,0,0.0,dataset_3,0
قعرتونا بحكاية ديمقراطية عرض كي وجوهكم رجعتونا من جديد الى فخ الثنائيات ماذا تشرب ايها الزابونشاي أم قهوة !!؟لماذا تخيرني بين هاذين الاثنين الزابون قالكم نحب الماء ( كوناكسيو خفيفة) (و5 جيجاتاعك ماتكفيهش.. الطالب مثلا كي تخلاصلو يروح يتفرج يوتيوب تاعك لي فرحان بيهولا يروح للفايبر 🤔- الديمقراطية يا جيزي: الزابون يقترح وش يحب هو ماشيانت تحصرو بين خيارين تافهين وتزيد تقلو ديمقراطية هاذييقولولها التلاعب بالعقول 🙏,0,-1.0,dataset_1,0
Rockstar games et rockstar North,1,0.0,dataset_1,0
خدمو غير ريزو نتاعكم و منبعد ساهل,0,1.0,dataset_2,0
مشكل,1,1.0,dataset_3,0
يعطيكم,2,2.0,augmented,0
سرعة نتاعها المنخفضة من 512 الى اكثر من 1 ميغا,1,1.0,dataset_3,0
بارك الله فيك أخي و لكن حاب نسقسيك راك داير أحمر الشفاه ؟,0,0.0,dataset_3,0
كلهم يكدبو,1,1.0,dataset_3,0
جازي علاه مترجعولناش خط alo otaمع الو ساهل ماهل غير ألو ولا والو :),1,0.0,dataset_1,0
تحب كونكسيون مليحة دير اوريدو la gold قوة ومليحة رآها عندي 8شهور بتجربتها كان عندها مشكل ننصحك جامي سلام,2,2.0,augmented,0
.houcine aywaah,1,0.0,dataset_1,0
هل توجد طريقة تحويل انترنت من. شريحة الي شريحة في المتعامل اوريدو ؟,0,0.0,dataset_3,0
عرض خرطي,1,1.0,dataset_3,0
نورمامو دايرين برومسيو تاع خوك ولا ولدعمك بومبي يجيبلك واحدب 300,0,0.0,dataset_3,0
Cnx t9ila bzeef,0,-1.0,dataset_1,0
█▬█ █ ▀█▀,0,0.0,dataset_3,0
سلام أول مرة ما نفهم والو من الفيديو نتاعك ماشي عوايدك يا سي عبد الجليل ما قل ودل يا اخي,0,0.0,dataset_3,0
Slm chkoun ya3tini Num ta3 khadamat Djezzy rani ma7tajato stp,1,0.0,dataset_1,0
عروض تفها,1,1.0,dataset_3,0
wow,2,2.0,dataset_3,0
اذهبوا انكحو انفسكم LOOSERS,0,-1.0,dataset_1,0
اوريدو مالڨري تدي لي جيڨا بصح هي لي فور ريزو تاعها فور فور,2,2.0,dataset_3,0
تحيا اوريدو مكانش كيفها في السرعة,2,2.0,dataset_3,0
جيغا وهدرة متخلاصش مليحة هادي,2,2.0,dataset_2,0
مرحبا، الرجاء مراسلتنا على Messenger و تقديم رقمك الهاتفي من فضلك لمساعدتك.زهرة من جازي :),1,0.0,dataset_1,0
", top 4g est a 250 kbps",1,1.0,dataset_3,0
مع DJEZZY APP تقدر دير بزاف حوايج 😍تشوف الإستهلاكات ديالك، تشري و تفليكسي👌📱يمكنك الإستفاد من 1 جيغا انترنت مجانّي، واش راك تستنى باش تطلّع التطبيق !👇تلقاو الرّابط في La story #djezzy #app #dz,1,0.0,dataset_1,1
عرض ساهلة بوكس فيه التزام,1,1.0,dataset_3,0
Oui mais la qualité est médiocre merci pour ça aussi 🤨,0,-1.0,dataset_1,0
مشكلة عامة في انترنت نتاعكم غوغل يوتيوب ميمشيش خلاص حابسة,0,1.0,dataset_2,0
احنا عندنا ريزو موبليس ثقيل لي يمشو جيزي و اوريدو,1,1.0,dataset_3,0
3ndna 200 mega/s mega f maroc telecom w orange w inwi,1,1.0,dataset_3,0
وين يتباع عند اتصالات الجزائر وا,0,0.0,dataset_3,0
Première bug up khi 😍,0,0.0,dataset_3,1
لازم التركيز يكون على الميزات الأكثر أهمية كتحسين جودة الأنترنت في المناطق القليلة التغطية,0,1.0,dataset_2,0
اسمع منين عنوان الفيديو عروض اوريدو موبيليس جيزي وشفت المحتوى لقيت حاجة اخرى تخالف العنوان كلية عيب عليك your video&#39;s title is a click bait for more views you should be ashamed of yourself,0,0.0,dataset_3,0
Djezzy راسلتكم 66 الف مرة لكن لا احد يجيب ، عندي اربعة اشتراكات جازي ، نخلص تقريبا عشرة الاف دينار شهريا ، مقابل خدمات كارثية ، كل شهر نقول ضرك يسڨموها,0,-1.0,dataset_1,0
موبيليس نصب ولاحتيال,1,1.0,dataset_3,0
راضي بزاف صح الله يحفظكم,2,1.0,augmented,0
بصح واشمن فايدة إذا التدفق ضعيف لوكان يعطيك حتى 100جيقا والأنترنت ضعيفة مادرنا والو,0,1.0,dataset_2,0
عندي سؤال الأخ معليش نسقسيك؟,0,0.0,dataset_3,0
3 مغ وراهي عاجبتك حتى اوريدو ولاة دير ليميتاسيون ف الليل,1,1.0,dataset_3,0
كونكسيو💩💩,0,-1.0,dataset_1,0
.7 باغي نسقسيك انا هدرت معاك باش تقولي كداب متعاير ناس غير هاك و ممبعد تكملوها بالمحاول,1,0.0,dataset_1,0
"Franchement ce n&#39;est pas normal, en personne je me suis présenté à tizi ouzou en ce jour à point de vente ooredoo pour acheter cette puce ,malheureusement je suis étonné de la réponse de vendeuse qui m&#39;a dit qu&#39;elle n&#39;existe pas cette puce (maakanch menha)elle a même demandé à son chef pour s&#39;assurer et la réponse est toujours négative, j&#39;ai lui même montré ta vidéo, elle m&#39;a dit ça n&#39;existe pas..je ne sais pas à qui la faute..ici à tizi ouzou il n&#39;a rien de nouveau à ooredoo..et merci",1,1.0,dataset_3,0
🌹 لي عندو حاجة حاب يبيعها نبيعوهالو 🙏💪مام عندك خوك حاب تبيعو نبيعوه🙌😂 ابوني 👇👇🌹🌹❤🍀متحشمش 🌹❤❤🍀,1,0.0,dataset_1,-1
نعم خداعين وبطلت مانفليكسي فيها,1,1.0,dataset_3,0
واش من موبيليس يا خويا انا توب 4g درت 210الف و الله ما تفوت 460k/s كرهتها تحيا اوريدو سهله بوكس بنفس السرعة نكونمتو فيها خنا اربعة و ماشي كما موبيليس,0,0.0,dataset_3,0
اخي هدرنا علا سطرلنك وكاين اقمار دور في دول العرب مثل العراق,0,0.0,dataset_3,0
"""مرحبا, ندعوك للتواصل معنا على الخاص عبر Messenger و إفادتنا برقمك و معلوماتك الخاصة للنظر في طلبك شكرا عبد المؤمن من جازي""",1,0.0,dataset_1,0
كاش جديد في اوريدو,0,0.0,dataset_3,0
انا عندي سويتش 3gراني تخلص ثقيلة سيرتو في الليل,1,1.0,dataset_3,0
.khalil.rouabah yasarqo f la consomation kho meme ana 40 Go takhlas f meme pas 20 jours,0,-1.0,dataset_1,0
Ooredoo sarakin kho,1,1.0,dataset_3,0
كامل زبابل لاقوة لاوالو وزيد سومة طالعة فسما بلاد شكوبي,1,1.0,dataset_3,0
حبيت نرجع لابيس تاعي pixx بعد ما حولتها لsama,1,0.0,dataset_2,0
Lcnx ki ch3ar kifkom,0,-1.0,dataset_1,0
Pff cnx partout fi dz machi cnx stop this bla bla bla..we need new pus hh👏,1,0.0,dataset_1,0
Publicité hayela,2,2.0,dataset_2,0
"Allah ybaarrek continue comme ça ,t es sur la bonne voie.",0,0.0,dataset_3,0
أنا هدا وين راح نسييها مي فوور بزاف عحبتني والأنترنات نتعها طيارة ماعندي مانخير شكرا موبيليس,2,2.0,dataset_2,0
☛أنا أفسر الأحلام ومرحبا بكم عندي🌹🌻🌹🌻🌻,0,0.0,dataset_3,0
السلام عليك أخي تكنو مشي 5 أكتوبر 15 أكتوبر,0,0.0,dataset_3,0
درت سما,0,0.0,dataset_3,0
اي تقيلا متشريوش تسللك 200ألف دينار جزائري وتدي 200 ألف سيءة #جازي_سراقة,0,-1.0,dataset_1,0
كيفاه نحول من 3g الى 4g بيس بلا منروح للوكالة,0,0.0,dataset_3,0
ياخويا سرقة وخاصة فعرض تاع يوتيوب شبكات رديئة يجب المقاطعة,1,1.0,dataset_3,0
yedi 3yat ya zhi 😂,1,0.0,dataset_1,-1
عرض هايل أنا الإنترنت خلاصتلي في شهر سوواسوا,2,2.0,dataset_2,0
وقيلا كنت مداير طوب كاتجي,0,0.0,dataset_3,0
انا توب 4جي موبيليس مانغيرش منها ابدا,2,2.0,dataset_3,0
في جيجل مزال 4g ضعيف وتحت المستوى والاكثر مرارة في وسط جيجل بمحادات موبيليس بحد داتها 🤦🤦😩😩,1,1.0,dataset_3,0
عملت سما موبيليس بصحه عروض 24 ساعه ماكنش واش نعمل من فضلك,0,0.0,dataset_3,0
كيفاش تع قولد حتى هي فيها promotion,0,0.0,dataset_3,0
خاطر سرقين نقولك بظليل هدرتي انا تقني سامي اعلام الي و جيسام ولاد الحرام بدلوها ولات gprs 3g زوبية,1,1.0,dataset_3,0
اك منيتك تهدر خو كيفاه إتصال الجزائر فوز ياخو 250 ألف صافي انا 100 الف نروح نحرقها انتا راك تهدر شبعان هذا وش خلنا لور غي تشوف لروحك انتا تبا لك وتصال الجزائر لي راك تكبر بيها وهذا دس لايك منعدي استمتع,0,0.0,dataset_3,0
اخي لماذا لا يتحمل لي تطبيق؟؟!,0,0.0,dataset_3,0
Djezzy يا ودي رجعولي لا بيس تاعي منيش قادرة نتنفس 😭😭سكرتوهالي بلا سبة فيها كريدي و كل يوم نهدر بيها مفهمتش لاه تسكرو فيها. بعثت في الخاص مكن والو,0,-1.0,dataset_1,0
عرض احتيالي 100% عرض pix مازال ساري وعبات 100دينار وبالخطا اخترت عرض sama فخسرت الرصيد والعرض طارت 100دينار هه الله لا تربحكم,1,1.0,dataset_3,0
"Mech habin y9olo 1100 da kolech 😂 , 9oloha mate7chmoch",0,-1.0,dataset_1,-1
نسرين تاع فيسبوك مكاشها ؟,1,0.0,dataset_1,0
Chkoun yjini 1 v 1,1,0.0,dataset_1,0
مديريش عرض سما درتو و ندمت 🤬🤬,0,1.0,dataset_2,0
